ID|CO(GT)|Season|PT08.S1(CO)|PT08.S2(NMHC)|PT08.S2_NMHC_to_PT08.S1_CO_Ratio|NMHC(GT)|NOx(GT)|PT08.S3(NOx)|NO2(GT)|PT08.S4(NO2)|PT08.S5(O3)|RH
6969|1,8|Winter|-200.0|-200.0|1.0|-200.0|366.0|-200.0|121.0|-200.0|-200.0|-200
6970|1,2|Winter|1009.0|640.0|0.6342913776015857|-200.0|151.0|915.0|115.0|996.0|613.0|56,3
6971|1,5|Spring|1116.0|859.0|0.7697132616487455|-200.0|215.0|670.0|124.0|1197.0|864.0|35,5
6972|3,6|Winter|1463.0|1069.0|0.7306903622693096|-200.0|422.0|530.0|192.0|1279.0|1967.0|58,1
6973|0,9|Winter|840.0|566.0|0.6738095238095239|-200.0|101.0|1176.0|76.0|717.0|368.0|27,9
6974|2,3|Spring|1379.0|1087.0|0.7882523567802756|-200.0|137.0|901.0|126.0|1660.0|1144.0|24,9
6975|1,0|Winter|863.0|560.0|0.6488991888760139|-200.0|101.0|1107.0|82.0|787.0|430.0|46,9
6976|-200|Fall|1051.0|968.0|0.9210275927687916|-200.0|-200.0|746.0|-200.0|1442.0|984.0|41,2
6977|4|Fall|1234.0|1197.0|0.9700162074554295|-200.0|547.0|575.0|163.0|1597.0|1239.0|60,2
6978|0,7|Fall|915.0|725.0|0.7923497267759563|-200.0|-200.0|962.0|-200.0|1485.0|845.0|73,8
6979|2,1|Winter|1107.0|905.0|0.8175248419150858|-200.0|263.0|705.0|116.0|1288.0|966.0|62,4
6980|3,9|Spring|1496.0|1272.0|0.8502673796791443|524.0|328.0|667.0|130.0|2011.0|1399.0|64,2
6981|2,1|Winter|1226.0|853.0|0.6957585644371941|-200.0|321.0|725.0|129.0|1307.0|1029.0|68,9
6982|1,4|Winter|944.0|693.0|0.7341101694915254|-200.0|217.0|928.0|150.0|832.0|568.0|29,9
6983|1,9|Spring|1200.0|929.0|0.7741666666666667|238.0|84.0|879.0|74.0|1623.0|972.0|32,1
6984|2,1|Spring|1110.0|949.0|0.854954954954955|-200.0|96.0|850.0|79.0|1733.0|842.0|70,7
6985|-200|Summer|1043.0|934.0|0.8954937679769894|-200.0|61.0|929.0|47.0|1707.0|811.0|31,2
6986|3,9|Spring||1251.0|0.8754373687893632|649.0|249.0|734.0|146.0|1754.0|1548.0|26,6
6987|0,2|Spring|799.0|555.0|0.6946182728410513|-200.0|-200.0|1327.0|-200.0|1320.0|643.0|66,0
6988|1,3|Spring|1010.0|769.0|0.7613861386138614|96.0|77.0|1110.0|69.0|1396.0|895.0|64,9
6989|-200|Spring|1180.0|1014.0|0.8593220338983051|-200.0|-200.0|826.0|-200.0|1595.0|1036.0|34,8
6990|3,2|Spring|1271.0|1183.0|0.930763178599528|-200.0|403.0|493.0|179.0|1498.0|1258.0|32,1
6991|2,4|Summer|1087.0|1106.0|1.0174793008279668|-200.0|129.0|755.0|110.0|1839.0|906.0|25,8
6992|0,9|Winter|1000.0|670.0|0.67|-200.0|-200.0|868.0|-200.0|917.0|1158.0|57,5
6993|1,4|Winter|1003.0|740.0|0.7377866400797607|-200.0|135.0|847.0|94.0|992.0|1048.0|57,4
6994|1,1|Fall|900.0|711.0|0.79|-200.0|151.0|975.0|84.0|1153.0|736.0|71,0
6995|1,4|Summer|1083.0|889.0|0.8208679593721145|-200.0|72.0|725.0|56.0|1734.0|918.0|52,1
6996|-200|Spring|887.0|648.0|0.7305524239007892|-200.0|-200.0|1222.0|-200.0|1357.0|553.0|80,2
6997|3,3|Winter||1170.0|0.9527687296416938|-200.0|567.0|596.0|153.0|1375.0|1332.0|54,0
6998|3|Fall|1194.0|1255.0|1.0510887772194304|-200.0|-200.0|555.0|-200.0|1694.0|1452.0|33,3
6999|2,7|Spring|1168.0|1063.0|0.9101027397260274|267.0|120.0|876.0|98.0|1540.0|944.0|48,0
7000|0,9|Spring|1099.0|718.0|0.6533212010919017|-200.0|144.0|714.0|96.0|1300.0|905.0|82,8
7001|-200|Spring|993.0|777.0|0.7824773413897281|-200.0|-200.0|1022.0|-200.0|1482.0|790.0|51,1
7002|2|Spring|1186.0|976.0|0.8229342327150084|188.0|127.0|844.0|113.0|1570.0|1200.0|48,0
7003|-200|Summer|1172.0|1372.0|1.1706484641638226|-200.0|282.0|575.0|147.0|1964.0|1465.0|29,7
7004|3,5|Summer|1239.0|1129.0|0.9112187247780468|-200.0|121.0|637.0|106.0|1839.0|1308.0|39,1
7005|1,2|Spring|956.0|666.0|0.696652719665272|62.0|62.0|1235.0|71.0|1282.0|518.0|71,8
7006|-200|Fall|1229.0|1012.0|0.8234336859235151|-200.0|-200.0|743.0|-200.0|1562.0|1103.0|41,1
7007|-200|Fall|1282.0|1247.0|0.9726989079563183|-200.0|-200.0|560.0|-200.0|1861.0|1258.0|61,5
7008|5,1|Fall|1424.0|1361.0|0.9557584269662921|-200.0|589.0|484.0|137.0|1983.0|1346.0|82,2
7009|2,4|Winter|-200.0|-200.0|1.0|-200.0|226.0|-200.0|128.0|-200.0|-200.0|-200
7010|2,1|Fall|1004.0|1004.0|1.0|-200.0|257.0|832.0|88.0|1490.0|911.0|40,4
7011|1,6|Summer||992.0|0.9556840077071291|-200.0|87.0|802.0|87.0|1731.0|1007.0|47,4
7012|2,4|Fall|1017.0|1029.0|1.0117994100294985|-200.0|483.0|768.0|148.0|1160.0|1046.0|23,7
7013|-200|Fall|1399.0|1416.0|1.0121515368120086|-200.0|-200.0|485.0|-200.0|1894.0|1671.0|64,9
7014|0,9|Summer|921.0|792.0|0.8599348534201955|-200.0|72.0|943.0|72.0|1595.0|799.0|47,6
7015|0,8|Spring|835.0|593.0|0.7101796407185629|-200.0|132.0|1072.0|99.0|793.0|408.0|31,8
7016|0,6|Summer|844.0|751.0|0.8898104265402843|-200.0|46.0|1064.0|63.0|1327.0|462.0|17,7
7017|0,9|Spring|1013.0|671.0|0.6623889437314906|-200.0|123.0|817.0|104.0|1056.0|986.0|53,7
7018|2|Winter|1268.0|926.0|0.7302839116719243|-200.0|281.0|645.0|122.0|1247.0|1628.0|69,6
7019|2,8|Summer|1058.0|1139.0|1.0765595463137996|-200.0|188.0|696.0|140.0|1699.0|1318.0|28,9
7020|1,3|Spring|970.0|773.0|0.7969072164948454|-200.0|87.0|1026.0|91.0|1425.0|658.0|52,0
7021|-200|Fall|-200.0|-200.0|1.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200
7022|2|Spring|1203.0|920.0|0.7647547797173733|120.0|122.0|898.0|103.0|1529.0|1118.0|52,0
7023|1,1|Spring|1031.0|730.0|0.7080504364694471|-200.0|182.0|760.0|93.0|1129.0|905.0|63,1
7024|2,3|Summer|1109.0|1074.0|0.9684400360685302|-200.0|187.0|761.0|144.0|1734.0|1274.0|25,6
7025|0,6|Summer|851.0|627.0|0.736780258519389|-200.0|21.0|1129.0|30.0|1433.0|419.0|38,9
7026|-200|Summer|863.0|707.0|0.8192352259559675|-200.0|-200.0|927.0|-200.0|1407.0|537.0|47,3
7027|0,5|Fall|805.0|555.0|0.6894409937888198|-200.0|113.0|1255.0|72.0|1019.0|496.0|79,8
7028|1,7|Summer|1040.0|1022.0|0.9826923076923076|-200.0|115.0|826.0|98.0|1747.0|812.0|25,6
7029|2,5|Spring|1293.0|1064.0|0.822892498066512|-200.0|283.0|522.0|131.0|1446.0|1229.0|34,2
7030|1,5|Winter|962.0|785.0|0.816008316008316|-200.0|286.0|993.0|103.0|1161.0|870.0|51,7
7031|2,7|Winter|1301.0|1074.0|0.8255188316679477|-200.0|532.0|574.0|214.0|1255.0|1636.0|35,0
7032|-200|Fall|1402.0|1393.0|0.9935805991440799|-200.0|-200.0|505.0|-200.0|1967.0|1542.0|61,7
7033|4|Spring|1418.0|1282.0|0.9040902679830748|542.0|231.0|681.0|129.0|1890.0|1418.0|35,7
7034|1,3|Spring|1014.0|853.0|0.8412228796844181|-200.0|75.0|883.0|91.0|1538.0|975.0|57,0
7035|4,3|Fall|1482.0|1305.0|0.8805668016194332|-200.0|472.0|503.0|128.0|1874.0|1464.0|57,6
7036|2,5|Fall|1277.0|1043.0|0.8167580266249022|-200.0|306.0|614.0|99.0|1631.0|1155.0|50,1
7037|0,5|Winter|923.0|567.0|0.6143011917659805|-200.0|66.0|994.0|62.0|1024.0|688.0|67,2
7038|-200,0|Winter|881.0|578.0|0.656072644721907|-200.0|-200.0|1017.0|-200.0|876.0|607.0|59,0
7039|3,3|Spring|1280.0|1165.0|0.91015625|-200.0|583.0|533.0|192.0|1435.0|1605.0|59,8
7040|2,4|Fall|1018.0|1024.0|1.005893909626719|-200.0|345.0|758.0|128.0|1400.0|1169.0|39,9
7041|3,6|Fall|1392.0|1313.0|0.9432471264367817|-200.0|524.0|517.0|119.0|1866.0|1478.0|61,5
7042|5,6|Fall|1515.0|1584.0|1.0455445544554456|-200.0|699.0|496.0|133.0|2288.0|1591.0|66,1
7043|2,8|Winter|971.0|739.0|0.761071060762101|-200.0|181.0|868.0|117.0|972.0|664.0|43,5
7044|3,9|Spring|1499.0|1239.0|0.8265510340226818|678.0|174.0|651.0|121.0|1957.0|1359.0|47,5
7045|4,1|Spring|-200.0|-200.0|1.0|505.0|294.0|-200.0|127.0|-200.0|-200.0|-200
7046|4,3|Summer|1348.0|1347.0|0.9992581602373887|-200.0|348.0|599.0|233.0|1903.0|1611.0|17,9
7047|4,2|Fall|1353.0|1323.0|0.9778270509977827|-200.0|465.0|519.0|129.0|1860.0|1430.0|73,3
7048|1,6|Fall|1217.0|975.0|0.8011503697617092|-200.0|174.0|665.0|66.0|1565.0|1109.0|60,6
7049|1,6|Winter|917.0|708.0|0.772082878953108|-200.0|248.0|972.0|163.0|787.0|670.0|31,1
7050|-200|Spring|1420.0|1085.0|0.7640845070422535|-200.0|-200.0|755.0|-200.0|1756.0|1051.0|44,6
7051|1,5|Spring|1272.0|1111.0|0.8734276729559748|-200.0|470.0|563.0|141.0|1279.0|1416.0|58,6
7052|3,1|Summer|1211.0|1143.0|0.9438480594549958|-200.0|269.0|632.0|157.0|1860.0|1331.0|48,5
7053|1,6|Winter|1161.0|810.0|0.6976744186046512|-200.0|231.0|775.0|117.0|1281.0|958.0|80,0
7054|-200|Fall|786.0|602.0|0.7659033078880407|-200.0|-200.0|1146.0|-200.0|1123.0|584.0|56,4
7055|2,9|Winter|1209.0|1028.0|0.8502894954507858|-200.0|425.0|619.0|243.0|1264.0|1254.0|79,7
7056|1,1|Spring|1061.0|745.0|0.702167766258247|60.0|103.0|1178.0|88.0|1429.0|616.0|75,0
7057|0,8|Fall|834.0|551.0|0.6606714628297362|-200.0|105.0|1193.0|69.0|917.0|719.0|58,6
7058|1,3|Spring|1027.0|809.0|0.7877312560856865|95.0|106.0|1081.0|88.0|1442.0|733.0|53,0
7059|3,6|Winter|1081.0|1164.0|1.0767807585568918|-200.0|457.0|705.0|165.0|1171.0|1283.0|40,3
7060|-200|Spring|-200.0|-200.0|1.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200
7061|0,4|Winter|844.0|453.0|0.5367298578199052|-200.0|-200.0|1378.0|-200.0|748.0|337.0|40,9
7062|-200|Fall|1363.0|1071.0|0.7857666911225238|-200.0|-200.0|697.0|-200.0|1763.0|1178.0|55,8
7063|1,7|Winter|950.0|839.0|0.8831578947368421|-200.0|287.0|834.0|169.0|878.0|977.0|24,8
7064|3,2|Winter||1061.0|0.8886097152428811|-200.0|459.0|622.0|182.0|1257.0|1473.0|46,3
7065|1,7|Spring|1107.0|810.0|0.7317073170731707|-200.0|229.0|677.0|114.0|1311.0|1016.0|68,9
7066|1,1|Winter|874.0|641.0|0.7334096109839817|-200.0|154.0|1022.0|110.0|857.0|553.0|54,1
7067|0,5|Summer|879.0|658.0|0.7485779294653014|-200.0|25.0|1121.0|39.0|1511.0|564.0|48,3
7068|2,7|Fall|1159.0|1110.0|0.9577221742881795|-200.0|492.0|671.0|101.0|1650.0|1094.0|60,8
7069|3,5|Winter|1166.0|909.0|0.7795883361921098|-200.0|351.0|691.0|136.0|1079.0|1680.0|61,9
7070|6,1|Spring|1746.0|1409.0|0.806987399770905|824.0|319.0|553.0|148.0|2119.0|1898.0|49,8
7071|-200|Summer|1169.0|1107.0|0.9469632164242943|-200.0|-200.0|607.0|-200.0|1818.0|1175.0|45,4
7072|0,6|Winter|857.0|562.0|0.6557759626604434|-200.0|78.0|1140.0|54.0|1130.0|646.0|79,6
7073|-200|Spring|1101.0|852.0|0.773841961852861|-200.0|-200.0|913.0|-200.0|1655.0|992.0|70,9
7074|2|Spring|1133.0|1012.0|0.8932038834951457|203.0|111.0|806.0|108.0|1608.0|1054.0|43,5
7075|-200|Spring|1186.0|1042.0|0.8785834738617201|-200.0|-200.0|808.0|-200.0|1684.0|1038.0|80,5
7076|-200|Summer|925.0|890.0|0.9621621621621622|-200.0|50.0|808.0|72.0|1480.0|898.0|32,1
7077|4,1|Fall|1485.0|1359.0|0.9151515151515152|-200.0|465.0|477.0|132.0|2005.0|1614.0|54,4
7078|2,2|Spring|1210.0|943.0|0.7793388429752066|-200.0|333.0|611.0|188.0|1224.0|1390.0|44,5
7079|2,0|Spring|1273.0|988.0|0.7761194029850746|-200.0|288.0|563.0|123.0|1387.0|1257.0|33,3
7080|1,1|Winter|884.0|599.0|0.6776018099547512|-200.0|-200.0|1065.0|-200.0|813.0|503.0|45,2
7081|-200|Summer|1056.0|926.0|0.8768939393939394|-200.0|-200.0|748.0|-200.0|1643.0|702.0|25,7
7082|1,4|Summer|875.0|912.0|1.0422857142857143|-200.0|85.0|978.0|84.0|1504.0|601.0|19,4
7083|5,5|Fall|1513.0|1457.0|0.9629874421678783|-200.0|706.0|463.0|163.0|2125.0|1393.0|82,2
7084|1|Summer|927.0|806.0|0.8694714131607335|-200.0|51.0|1013.0|69.0|1446.0|559.0|15,8
7085|2,3|Fall|1255.0|1301.0|1.0366533864541834|-200.0|784.0|571.0|224.0|1355.0|1750.0|50,6
7086|3,1|Winter|1263.0|1074.0|0.850356294536817|-200.0|708.0|614.0|283.0|1198.0|1403.0|63,6
7087|1,2|Winter|1036.0|868.0|0.8378378378378378|-200.0|314.0|732.0|152.0|1158.0|958.0|65,4
7088|1,1|Winter|840.0|661.0|0.7869047619047619|-200.0|185.0|1016.0|125.0|757.0|435.0|36,8
7089|-200|Spring|1130.0|773.0|0.684070796460177|56.0|70.0|1130.0|82.0|1452.0|1051.0|61,1
7090|0,6|Spring|835.0|546.0|0.6538922155688622|-200.0|102.0|1111.0|81.0|768.0|391.0|35,6
7091|1,5|Spring|1090.0|841.0|0.771559633027523|-200.0|174.0|661.0|112.0|1317.0|1092.0|65,4
7092|2|Spring|1106.0|935.0|0.8453887884267631|211.0|132.0|958.0|96.0|1570.0|819.0|48,4
7093|2,3|Spring|1199.0|916.0|0.7639699749791493|-200.0|350.0|613.0|174.0|1227.0|1435.0|49,6
7094|3,0|Spring|1109.0|1060.0|0.9558160504959423|-200.0|595.0|650.0|215.0|1091.0|1412.0|25,7
7095|3|Spring|1321.0|1144.0|0.8660105980317941|-200.0|162.0|732.0|127.0|1745.0|1243.0|37,2
7096|2,4|Summer|1195.0|1156.0|0.9673640167364017|-200.0|153.0|621.0|99.0|1897.0|1346.0|39,9
7097|2,9|Spring|1204.0|1205.0|1.0008305647840532|-200.0|193.0|729.0|101.0|1984.0|1139.0|58,5
7098|-200|Fall|1229.0|1025.0|0.8340113913751017|-200.0|-200.0|663.0|-200.0|1588.0|1073.0|43,7
7099|1,7|Spring|973.0|778.0|0.7995889003083247|-200.0|257.0|839.0|167.0|916.0|723.0|30,1
7100|1,9|Winter||907.0|0.850844277673546|-200.0|377.0|728.0|97.0|1174.0|1122.0|76,1
7101|1,2|Fall||701.0|0.8355184743742551|-200.0|55.0|1128.0|22.0|1156.0|553.0|50,9
7102|0,4|Summer|876.0|605.0|0.6906392694063926|-200.0|29.0|1144.0|40.0|1432.0|456.0|42,2
7103|3,9|Spring|1460.0|1201.0|0.8226027397260274|-200.0|486.0|466.0|155.0|1685.0|1591.0|61,0
7104|-200|Fall|929.0|875.0|0.9418729817007535|-200.0|-200.0|826.0|-200.0|1365.0|814.0|50,6
7105|4,1|Fall|1205.0|1294.0|1.0738589211618257|-200.0|-200.0|579.0|-200.0|1744.0|1317.0|25,4
7106|0,9|Winter|-200.0|-200.0|1.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200.0|-200
7107|0,6|Winter|955.0|783.0|0.8198952879581152|-200.0|240.0|844.0|151.0|976.0|845.0|40,6
7108|0,9|Spring|823.0|579.0|0.7035236938031592|-200.0|144.0|1070.0|110.0|778.0|420.0|31,7
7109|2,8|Spring||965.0|0.7463263727764888|-200.0|376.0|589.0|150.0|1399.0|1062.0|42,4
7110|2,6|Spring|1187.0|1104.0|0.9300758213984835|-200.0|208.0|727.0|108.0|1721.0|1391.0|43,3
7111|4|Spring|1579.0|1359.0|0.8606713109563014|366.0|252.0|724.0|161.0|1998.0|1671.0|26,1
7112|1,6|Summer|1148.0|1048.0|0.9128919860627178|-200.0|136.0|822.0|75.0|1883.0|1168.0|66,9
7113|-200|Winter|1252.0|1164.0|0.9297124600638977|-200.0|-200.0|559.0|-200.0|1474.0|1257.0|52,8
7114|2,9|Summer|1252.0|1168.0|0.9329073482428115|-200.0|193.0|557.0|107.0|1938.0|1352.0|47,4
7115|2,4|Winter|1170.0|917.0|0.7837606837606838|-200.0|385.0|652.0|227.0|1218.0|1205.0|81,2
7116|2,3|Winter|1434.0|1239.0|0.8640167364016736|-200.0|530.0|506.0|223.0|1458.0|1835.0|55,3
7117|-200,0|Spring|818.0|473.0|0.578239608801956|-200.0|47.0|1257.0|41.0|898.0|323.0|48,8
7118|6,4|Summer||1705.0|1.1397058823529411|-200.0|357.0|507.0|151.0|2691.0|2147.0|46,1
7119|2,3|Summer|1116.0|1128.0|1.010752688172043|-200.0|153.0|739.0|129.0|1856.0|1042.0|24,9
7120|1,2|Summer|-200.0|-200.0|1.0|-200.0|53.0|-200.0|64.0|-200.0|-200.0|-200
7121|0,4|Summer|797.0|543.0|0.6813048933500627|-200.0|25.0|1466.0|37.0|1347.0|410.0|48,1
7122|1,9|Winter|-200.0|-200.0|1.0|-200.0|214.0|-200.0|156.0|-200.0|-200.0|-200
7123|4,2|Fall|1326.0|1504.0|1.134238310708899|-200.0|600.0|510.0|122.0|1968.0|1609.0|59,0
7124|-200|Spring|1097.0|892.0|0.813126709206928|-200.0|-200.0|909.0|-200.0|1594.0|833.0|56,0
7125|0,6|Fall|834.0|709.0|0.8501199040767387|-200.0|87.0|907.0|65.0|1348.0|835.0|54,1
7126|2,1|Winter|896.0|891.0|0.9944196428571429|-200.0|297.0|921.0|132.0|935.0|766.0|34,3
7127|1,9|Spring|968.0|938.0|0.96900826446281|-200.0|311.0|790.0|161.0|897.0|836.0|18,6
7128|4,3|Fall|1525.0|1427.0|0.9357377049180328|-200.0|439.0|450.0|104.0|2085.0|1577.0|62,2
7129|2,3|Fall|1037.0|1021.0|0.9845708775313404|-200.0|-200.0|747.0|-200.0|1451.0|786.0|20,3
7130|0,7|Winter|930.0|623.0|0.6698924731182796|-200.0|103.0|975.0|74.0|1215.0|720.0|85,1
7131|1,9|Spring|1112.0|980.0|0.8812949640287769|136.0|131.0|924.0|99.0|1589.0|900.0|49,8
7132|3,3|Fall|1472.0|1361.0|0.9245923913043478|-200.0|884.0|462.0|191.0|1455.0|2334.0|54,2
7133|0,5|Summer|827.0|656.0|0.7932285368802902|-200.0|55.0|1075.0|60.0|1447.0|722.0|46,4
7134|3,5|Summer|1274.0|1329.0|1.043171114599686|-200.0|221.0|670.0|178.0|2054.0|1320.0|18,8
7135|0,4|Fall|705.0|478.0|0.6780141843971631|-200.0|-200.0|1546.0|-200.0|885.0|330.0|54,3
7136|1,2|Fall|875.0|871.0|0.9954285714285714|-200.0|241.0|890.0|82.0|1253.0|890.0|62,6
7137|-200|Winter|721.0|470.0|0.651872399445215|-200.0|42.0|2331.0|35.0|815.0|367.0|35,6
7138|0,5|Fall|853.0|623.0|0.7303634232121923|-200.0|74.0|1107.0|49.0|1421.0|768.0|67,4
7139|8,4|Fall|1808.0|1771.0|0.9795353982300885|-200.0|686.0|373.0|163.0|2486.0|2235.0|54,3
7140|1,6|Summer|985.0|944.0|0.9583756345177665|-200.0|102.0|866.0|97.0|1541.0|833.0|23,5
7141|2,5|Winter|1042.0|1031.0|0.989443378119002|-200.0|369.0|756.0|131.0|1094.0|1084.0|23,4
7142|3,9|Winter|1209.0|958.0|0.7923904052936311|-200.0|379.0|666.0|138.0|1124.0|1662.0|61,1
7143|1,2|Summer|951.0|886.0|0.9316508937960042|-200.0|74.0|742.0|51.0|1705.0|988.0|61,8
7144|2,5|Winter|1295.0|1639.0|1.2656370656370657|-200.0|164.0|477.0|123.0|1013.0|1582.0|36,9
7145|3,7|Fall|1333.0|1312.0|0.9842460615153789|-200.0|383.0|520.0|107.0|1853.0|1364.0|51,4
7146|1,1|Spring|1004.0|641.0|0.6384462151394422|64.0|85.0|1201.0|71.0|1305.0|557.0|60,5
7147|0,4|Winter|817.0|462.0|0.565483476132191|-200.0|89.0|1378.0|66.0|732.0|308.0|52,7
7148|3,7|Spring|1393.0|1204.0|0.864321608040201|-200.0|719.0|506.0|167.0|1497.0|1568.0|74,4
7149|0,7|Winter|895.0|545.0|0.6089385474860335|-200.0|-200.0|1080.0|-200.0|964.0|685.0|81,0
7150|1,8|Spring|1203.0|1023.0|0.8503740648379052|-200.0|137.0|825.0|117.0|1622.0|1132.0|23,8
7151|3,8|Winter|1347.0|1212.0|0.8997772828507795|-200.0|750.0|527.0|179.0|1443.0|1568.0|67,1
7152|-200|Summer|962.0|845.0|0.8783783783783784|-200.0|-200.0|877.0|-200.0|1379.0|575.0|20,3
7153|2,4|Winter|1195.0|1013.0|0.8476987447698745|-200.0|355.0|646.0|104.0|1345.0|1276.0|62,3
7154|0,7|Fall|890.0|727.0|0.8168539325842696|-200.0|151.0|917.0|50.0|1290.0|833.0|70,5
7155|-200|Summer|981.0|747.0|0.7614678899082569|-200.0|52.0|856.0|69.0|1493.0|1090.0|44,0
7156|1,2|Fall|893.0|701.0|0.7849944008958567|-200.0|185.0|935.0|84.0|1045.0|844.0|74,0
7157|4,7|Winter|1470.0|1450.0|0.9863945578231292|-200.0|677.0|481.0|182.0|1706.0|2015.0|53,0
7158|2,7|Spring|1248.0|1018.0|0.8157051282051282|-200.0|367.0|599.0|181.0|1289.0|1167.0|33,0
7159|0,6|Spring|937.0|585.0|0.624332977588047|17.0|38.0|1412.0|52.0|1348.0|793.0|63,2
7160|-200|Summer|903.0|968.0|1.071982281284607|-200.0|-200.0|992.0|-200.0|1565.0|740.0|25,0
7161|0,2|Winter|869.0|646.0|0.7433831990794016|-200.0|180.0|1068.0|115.0|876.0|476.0|45,9
7162|0,7|Spring|1180.0|846.0|0.7169491525423729|-200.0|246.0|646.0|137.0|1206.0|791.0|51,5
7163|2,3|Summer|1142.0|1035.0|0.9063047285464098|-200.0|100.0|746.0|112.0|1611.0|1062.0|27,6
7164|0,7|Summer|-200.0|-200.0|1.0|-200.0|36.0|-200.0|49.0|-200.0|-200.0|-200
7165|1,7|Summer|977.0|913.0|0.9344933469805528|-200.0|104.0|744.0|81.0|1512.0|977.0|41,8
7166|-200|Summer|1143.0|1043.0|0.9125109361329834|-200.0|-200.0|643.0|-200.0|1747.0|1079.0|39,6
7167|3,6|Spring|1247.0|1238.0|0.9927826784282278|-200.0|187.0|691.0|124.0|1948.0|1036.0|69,1
7168|1,6|Spring|956.0|945.0|0.9884937238493724|-200.0|107.0|1030.0|107.0|1509.0|892.0|41,7
7169|1,0|Spring|895.0|624.0|0.6972067039106146|-200.0|122.0|1002.0|96.0|787.0|387.0|23,7
7170|0,7|Spring|862.0|751.0|0.87122969837587|-200.0|73.0|1154.0|77.0|1213.0|617.0|24,6
7171|1,1|Spring|965.0|716.0|0.7419689119170985|83.0|56.0|1087.0|72.0|1383.0|827.0|79,6
7172|2,8|Winter||1066.0|0.7036303630363037|-200.0|345.0|508.0|140.0|1430.0|1548.0|81,3
7173|2,5|Summer|1162.0|1151.0|0.9905335628227194|-200.0|116.0|687.0|115.0|1912.0|1143.0|30,6
7174|1,3|Fall||844.0|0.9623717217787914|-200.0|112.0|1048.0|43.0|1193.0|669.0|27,7
7175|2,0|Winter|1084.0|859.0|0.7924354243542435|-200.0|272.0|703.0|164.0|1017.0|1163.0|66,2
7176|0,8|Spring|967.0|749.0|0.7745604963805585|-200.0|84.0|996.0|57.0|1517.0|881.0|68,3
7177|3,2|Fall|1443.0|1322.0|0.9161469161469161|-200.0|335.0|488.0|101.0|1933.0|1539.0|51,0
7178|-200|Summer|1108.0|985.0|0.8889891696750902|-200.0|98.0|727.0|108.0|1708.0|1001.0|27,2
7179|2,1|Spring|1208.0|1083.0|0.8965231788079471|-200.0|121.0|792.0|118.0|1702.0|891.0|22,6
7180|0,9|Spring|1086.0|837.0|0.7707182320441989|-200.0|83.0|885.0|68.0|1553.0|906.0|59,0
7181|0,5|Fall|868.0|639.0|0.7361751152073732|-200.0|109.0|1093.0|55.0|1367.0|610.0|63,0
7182|1,7|Summer|1100.0|982.0|0.8927272727272727|-200.0|84.0|720.0|69.0|1760.0|823.0|34,5
7183|1,1|Winter|1024.0|724.0|0.70703125|-200.0|241.0|814.0|122.0|944.0|1198.0|64,9
7184|3,5|Spring|1501.0|1071.0|0.7135243171219188|-200.0|185.0|823.0|119.0|1744.0|1130.0|48,1
7185|1,8|Winter|1130.0|803.0|0.7106194690265487|-200.0|267.0|772.0|127.0|1230.0|975.0|60,9
7186|-200|Fall|1522.0|1457.0|0.9572930354796321|-200.0|-200.0|458.0|-200.0|2043.0|1611.0|73,0
7187|3,0|Winter|1003.0|772.0|0.769690927218345|-200.0|234.0|821.0|142.0|1008.0|788.0|58,0
7188|1,1|Fall|868.0|647.0|0.7453917050691244|-200.0|131.0|1054.0|85.0|962.0|828.0|54,5
7189|1,8|Fall|1108.0|927.0|0.8366425992779783|-200.0|380.0|718.0|86.0|1315.0|1106.0|80,3
7190|4,6|Summer|1363.0|1410.0|1.0344827586206897|-200.0|337.0|565.0|182.0|2199.0|1791.0|36,8
7191|2,1|Winter|1195.0|943.0|0.7891213389121339|-200.0|378.0|645.0|203.0|1149.0|1462.0|63,1
7192|2,9|Winter|-200.0|-200.0|1.0|-200.0|369.0|-200.0|165.0|-200.0|-200.0|-200
7193|3,2|Spring|1474.0|1173.0|0.7957937584803256|230.0|166.0|854.0|143.0|1776.0|1432.0|36,7
7194|2,0|Spring|1101.0|916.0|0.8319709355131698|-200.0|251.0|721.0|159.0|1125.0|861.0|38,7
7195|0,5|Summer|912.0|706.0|0.7741228070175439|-200.0|34.0|891.0|55.0|1500.0|1022.0|45,8
7196|0,6|Spring|884.0|587.0|0.6640271493212669|-200.0|163.0|999.0|107.0|863.0|566.0|42,8
7197|1,7|Fall|862.0|843.0|0.9779582366589327|-200.0|265.0|930.0|114.0|1032.0|743.0|32,1
7198|-200|Fall|1277.0|1061.0|0.8308535630383712|-200.0|-200.0|612.0|-200.0|1691.0|1243.0|65,6
7199|0,9|Winter|998.0|591.0|0.5921843687374749|-200.0|-200.0|937.0|-200.0|1147.0|820.0|71,2
7200|1,5|Summer|942.0|849.0|0.9012738853503185|-200.0|177.0|907.0|107.0|1496.0|894.0|39,4
7201|1,9|Spring|1287.0|982.0|0.763014763014763|245.0|115.0|841.0|124.0|1582.0|1291.0|47,0
7202|3,3|Winter|1235.0|1078.0|0.8728744939271255|-200.0|505.0|616.0|166.0|1265.0|1519.0|65,3
